,state,Year,Uninsured: %
24580,TX,2008,23.8
24581,TX,2007,25.4
24582,TX,2006,26.1
24583,TX,2014,21.8
24584,TX,2013,25.0
24585,TX,2012,24.7
24586,TX,2011,24.9
24587,TX,2010,26.3
24588,TX,2009,27.2
24589,TX,2008,24.0
24590,TX,2007,24.2
24591,TX,2006,24.9
24592,TX,2014,29.3
24593,TX,2013,35.0
24594,TX,2012,32.6
24595,TX,2011,31.1
24596,TX,2010,33.0
24597,TX,2009,30.5
24598,TX,2008,29.4
24599,TX,2007,30.3
24600,TX,2006,33.3
24601,TX,2014,22.5
24602,TX,2013,24.4
24603,TX,2012,23.1
24604,TX,2011,22.2
24605,TX,2010,23.2
24606,TX,2009,27.5
24607,TX,2008,29.7
24608,TX,2007,24.5
24609,TX,2006,25.9
24610,TX,2014,23.1
24611,TX,2013,25.1
24612,TX,2012,27.2
24613,TX,2011,27.2
24614,TX,2010,26.8
24615,TX,2009,26.4
24616,TX,2008,26.5
24617,TX,2007,24.6
24618,TX,2006,24.7
24619,TX,2014,17.0
24620,TX,2013,21.1
24621,TX,2012,21.2
24622,TX,2011,21.9
24623,TX,2010,21.7
24624,TX,2009,21.2
24625,TX,2008,20.9
24626,TX,2007,25.1
24627,TX,2006,26.5
24628,TX,2014,25.8
24629,TX,2013,29.3
24630,TX,2012,29.4
24631,TX,2011,30.6
24632,TX,2010,30.2
24633,TX,2009,31.7
24634,TX,2008,31.0
24635,TX,2007,35.9
24636,TX,2006,34.1
24637,TX,2014,20.8
24638,TX,2013,25.2
24639,TX,2012,23.6
24640,TX,2011,24.1
24641,TX,2010,23.5
24642,TX,2009,23.4
24643,TX,2008,22.4
24644,TX,2007,19.4
24645,TX,2006,20.6
24646,TX,2014,28.6
24647,TX,2013,31.6
24648,TX,2012,29.2
24649,TX,2011,29.4
24650,TX,2010,29.8
24651,TX,2009,35.3
24652,TX,2008,33.4
24653,TX,2007,31.0
24654,TX,2006,33.6
24655,TX,2014,25.0
24656,TX,2013,27.2
24657,TX,2012,27.1
24658,TX,2011,27.9
24659,TX,2010,28.3
24660,TX,2009,27.8
24661,TX,2008,25.1
24662,TX,2007,29.1
24663,TX,2006,29.3
24664,TX,2014,23.8
24665,TX,2013,27.4
24666,TX,2012,27.1
24667,TX,2011,27.4
24668,TX,2010,29.6
24669,TX,2009,27.9
24670,TX,2008,28.3
24671,TX,2007,27.0
24672,TX,2006,27.3
24673,TX,2014,18.7
24674,TX,2013,22.7
24675,TX,2012,23.4
24676,TX,2011,24.2
24677,TX,2010,23.5
24678,TX,2009,25.5
24679,TX,2008,24.8
24680,TX,2007,22.8
24681,TX,2006,23.1
24682,TX,2014,20.7
24683,TX,2013,23.3
24684,TX,2012,23.8
24685,TX,2011,24.7
24686,TX,2010,24.9
24687,TX,2009,25.6
24688,TX,2008,24.8
24689,TX,2007,22.2
24690,TX,2006,20.9
24691,TX,2014,20.7
24692,TX,2013,23.5
24693,TX,2012,23.2
24694,TX,2011,24.4
24695,TX,2010,23.9
24696,TX,2009,26.0
24697,TX,2008,24.8
24698,TX,2007,22.8
24699,TX,2006,23.3
24700,TX,2014,26.5
24701,TX,2013,30.5
24702,TX,2012,28.9
24703,TX,2011,31.5
24704,TX,2010,31.5
24705,TX,2009,31.0
24706,TX,2008,33.6
24707,TX,2007,33.6
24708,TX,2006,30.3
24709,TX,2014,15.8
24710,TX,2013,21.4
24711,TX,2012,18.1
24712,TX,2011,20.5
24713,TX,2010,23.9
24714,TX,2009,25.1
24715,TX,2008,26.8
24716,TX,2007,32.2
24717,TX,2006,29.0
24718,TX,2014,16.0
24719,TX,2013,18.6
24720,TX,2012,21.0
24721,TX,2011,21.7
24722,TX,2010,21.7
24723,TX,2009,21.5
24724,TX,2008,20.3
24725,TX,2007,17.9
24726,TX,2006,16.8
24727,TX,2014,26.7
24728,TX,2013,29.7
24729,TX,2012,27.0
24730,TX,2011,27.5
24731,TX,2010,27.8
24732,TX,2009,29.7
24733,TX,2008,28.2
24734,TX,2007,26.9
24735,TX,2006,25.5
24736,TX,2014,19.7
24737,TX,2013,22.1
24738,TX,2012,22.0
24739,TX,2011,22.2
24740,TX,2010,22.5
24741,TX,2009,22.6
24742,TX,2008,23.4
24743,TX,2007,24.0
24744,TX,2006,23.2
24745,TX,2014,16.5
24746,TX,2013,19.9
24747,TX,2012,21.4
24748,TX,2011,21.3
24749,TX,2010,21.7
24750,TX,2009,22.1
24751,TX,2008,21.4
24752,TX,2007,24.8
24753,TX,2006,23.2
24754,TX,2014,30.7
24755,TX,2013,32.0
24756,TX,2012,31.9
24757,TX,2011,31.4
24758,TX,2010,33.0
24759,TX,2009,33.6
24760,TX,2008,33.2
24761,TX,2007,36.2
24762,TX,2006,34.4
24763,TX,2014,22.4
24764,TX,2013,26.6
24765,TX,2012,27.0
24766,TX,2011,28.5
24767,TX,2010,28.8
24768,TX,2009,31.0
24769,TX,2008,32.8
24770,TX,2007,33.2
24771,TX,2006,32.9
24772,TX,2014,23.8
24773,TX,2013,26.7
24774,TX,2012,26.7
24775,TX,2011,29.0
24776,TX,2010,29.3
24777,TX,2009,28.8
24778,TX,2008,27.1
24779,TX,2007,26.0
24780,TX,2006,26.4
24781,TX,2014,25.0
24782,TX,2013,27.4
24783,TX,2012,28.3
24784,TX,2011,29.4
24785,TX,2010,29.7
24786,TX,2009,30.2
24787,TX,2008,26.8
24788,TX,2007,25.8
24789,TX,2006,23.0
24790,TX,2014,32.5
24791,TX,2013,35.1
24792,TX,2012,35.0
24793,TX,2011,37.3
24794,TX,2010,37.9
24795,TX,2009,39.8
24796,TX,2008,43.1
24797,TX,2007,40.8
24798,TX,2006,37.0
24799,TX,2014,24.5
24800,TX,2013,28.5
24801,TX,2012,27.6
24802,TX,2011,28.6
24803,TX,2010,29.2
24804,TX,2009,29.5
24805,TX,2008,29.3
24806,TX,2007,29.0
24807,TX,2006,30.7
24808,TX,2014,15.7
24809,TX,2013,17.1
24810,TX,2012,19.0
24811,TX,2011,18.7
24812,TX,2010,21.0
24813,TX,2009,18.2
24814,TX,2008,18.9
24815,TX,2007,21.4
24816,TX,2006,22.5
24817,TX,2014,24.1
24818,TX,2013,29.9
24819,TX,2012,28.8
24820,TX,2011,30.4
24821,TX,2010,33.3
24822,TX,2009,32.3
24823,TX,2008,35.5
24824,TX,2007,38.5
24825,TX,2006,33.2
24826,TX,2014,29.6
24827,TX,2013,31.3
24828,TX,2012,34.0
24829,TX,2011,34.8
24830,TX,2010,34.3
24831,TX,2009,33.5
24832,TX,2008,34.6
24833,TX,2007,33.1
24834,TX,2006,33.0
24835,TX,2014,24.1
24836,TX,2013,27.7
24837,TX,2012,26.3
24838,TX,2011,25.4
24839,TX,2010,23.7
24840,TX,2009,28.1
24841,TX,2008,25.2
24842,TX,2007,21.2
24843,TX,2006,20.8
24844,TX,2014,24.2
24845,TX,2013,25.4
24846,TX,2012,26.8
24847,TX,2011,27.3
24848,TX,2010,28.4
24849,TX,2009,33.7
24850,TX,2008,32.9
24851,TX,2007,25.3
24852,TX,2006,27.2
24853,TX,2014,19.4
24854,TX,2013,22.8
24855,TX,2012,22.0
24856,TX,2011,22.5
24857,TX,2010,23.9
24858,TX,2009,26.6
24859,TX,2008,28.0
24860,TX,2007,24.2
24861,TX,2006,24.2
24862,TX,2014,11.4
24863,TX,2013,16.2
24864,TX,2012,15.7
24865,TX,2011,19.6
24866,TX,2010,19.9
24867,TX,2009,17.1
24868,TX,2008,19.5
24869,TX,2007,28.0
24870,TX,2006,28.4
24871,TX,2014,24.6
24872,TX,2013,28.2
24873,TX,2012,27.0
24874,TX,2011,26.8
24875,TX,2010,27.0
24876,TX,2009,26.6
24877,TX,2008,24.3
24878,TX,2007,24.3
24879,TX,2006,26.5
24880,TX,2014,13.9
24881,TX,2013,17.9
24882,TX,2012,17.4
24883,TX,2011,18.3
24884,TX,2010,18.3
24885,TX,2009,19.0
24886,TX,2008,18.6
24887,TX,2007,21.5
24888,TX,2006,23.6
24889,TX,2014,24.0
24890,TX,2013,26.9
24891,TX,2012,25.0
24892,TX,2011,26.2
24893,TX,2010,26.9
24894,TX,2009,28.8
24895,TX,2008,27.6
24896,TX,2007,25.6
24897,TX,2006,25.9
24898,TX,2014,21.9
24899,TX,2013,25.5
24900,TX,2012,25.3
24901,TX,2011,26.6
24902,TX,2010,25.4
24903,TX,2009,25.0
24904,TX,2008,24.4
24905,TX,2007,25.5
24906,TX,2006,25.4
24907,TX,2014,22.8
24908,TX,2013,24.5
24909,TX,2012,25.6
24910,TX,2011,24.1
24911,TX,2010,25.2
24912,TX,2009,24.2
24913,TX,2008,25.2
24914,TX,2007,21.1
24915,TX,2006,22.6
24916,TX,2014,21.6
24917,TX,2013,25.9
24918,TX,2012,25.1
24919,TX,2011,26.4
24920,TX,2010,27.5
24921,TX,2009,25.2
24922,TX,2008,25.0
24923,TX,2007,21.6
24924,TX,2006,23.5
24925,TX,2014,22.3
24926,TX,2013,27.2
24927,TX,2012,27.1
24928,TX,2011,28.6
24929,TX,2010,28.7
24930,TX,2009,28.2
24931,TX,2008,28.7
24932,TX,2007,26.7
24933,TX,2006,27.4
24934,TX,2014,19.6
24935,TX,2013,21.8
24936,TX,2012,22.3
24937,TX,2011,23.1
24938,TX,2010,22.6
24939,TX,2009,25.2
24940,TX,2008,22.8
24941,TX,2007,21.8
24942,TX,2006,23.1
24943,TX,2014,30.2
24944,TX,2013,32.9
24945,TX,2012,29.0
24946,TX,2011,30.2
24947,TX,2010,31.8
24948,TX,2009,34.1
24949,TX,2008,34.0
24950,TX,2007,29.9
24951,TX,2006,31.7
24952,TX,2014,23.8
24953,TX,2013,28.1
24954,TX,2012,27.0
24955,TX,2011,27.8
24956,TX,2010,33.0
24957,TX,2009,31.7
24958,TX,2008,36.3
24959,TX,2007,39.3
24960,TX,2006,37.3
24961,TX,2014,21.0
24962,TX,2013,23.2
24963,TX,2012,24.7
24964,TX,2011,24.7
24965,TX,2010,25.3
24966,TX,2009,25.4
24967,TX,2008,25.0
24968,TX,2007,24.3
24969,TX,2006,23.8
24970,TX,2014,20.7
24971,TX,2013,26.0
24972,TX,2012,25.7
24973,TX,2011,26.8
24974,TX,2010,28.9
24975,TX,2009,28.3
24976,TX,2008,28.8
24977,TX,2007,32.9
24978,TX,2006,33.6
24979,TX,2014,27.5
24980,TX,2013,29.2
24981,TX,2012,29.8
24982,TX,2011,30.3
24983,TX,2010,30.6
24984,TX,2009,29.2
24985,TX,2008,27.2
24986,TX,2007,27.8
24987,TX,2006,28.3
24988,TX,2014,28.1
24989,TX,2013,34.0
24990,TX,2012,32.8
24991,TX,2011,34.1
24992,TX,2010,35.7
24993,TX,2009,34.7
24994,TX,2008,37.9
24995,TX,2007,40.5
24996,TX,2006,43.0
24997,TX,2014,21.5
24998,TX,2013,25.2
24999,TX,2012,25.0
25000,TX,2011,24.8
25001,TX,2010,27.2
25002,TX,2009,25.1
25003,TX,2008,23.7
25004,TX,2007,26.5
25005,TX,2006,26.2
25006,TX,2014,17.8
25007,TX,2013,22.9
25008,TX,2012,23.2
25009,TX,2011,23.7
25010,TX,2010,24.1
25011,TX,2009,24.3
25012,TX,2008,24.7
25013,TX,2007,28.9
25014,TX,2006,28.0
25015,TX,2014,32.4
25016,TX,2013,34.5
25017,TX,2012,34.2
25018,TX,2011,34.6
25019,TX,2010,35.8
25020,TX,2009,34.8
25021,TX,2008,35.0
25022,TX,2007,27.8
25023,TX,2006,28.5
25024,TX,2014,26.2
25025,TX,2013,28.6
25026,TX,2012,28.2
25027,TX,2011,29.1
25028,TX,2010,29.8
25029,TX,2009,31.2
25030,TX,2008,31.9
25031,TX,2007,28.2
25032,TX,2006,26.3
25033,TX,2014,19.4
25034,TX,2013,20.1
25035,TX,2012,23.5
25036,TX,2011,25.2
25037,TX,2010,27.6
25038,TX,2009,26.0
25039,TX,2008,30.6
25040,TX,2007,34.7
25041,TX,2006,34.6
25042,TX,2014,23.1
25043,TX,2013,29.2
25044,TX,2012,25.9
25045,TX,2011,26.8
25046,TX,2010,28.5
25047,TX,2009,33.7
25048,TX,2008,31.1
25049,TX,2007,29.3
25050,TX,2006,36.7
25051,TX,2014,23.2
25052,TX,2013,26.7
25053,TX,2012,27.2
25054,TX,2011,29.3
25055,TX,2010,29.3
25056,TX,2009,29.7
25057,TX,2008,32.5
25058,TX,2007,32.6
25059,TX,2006,30.7
25060,TX,2014,24.1
25061,TX,2013,27.9
25062,TX,2012,26.2
25063,TX,2011,26.8
25064,TX,2010,27.7
25065,TX,2009,31.8
25066,TX,2008,31.3
25067,TX,2007,27.5
25068,TX,2006,27.0
25069,TX,2014,19.8
25070,TX,2013,23.2
25071,TX,2012,24.4
25072,TX,2011,23.5
25073,TX,2010,23.6
25074,TX,2009,24.8
25075,TX,2008,22.6
25076,TX,2007,26.0
25077,TX,2006,25.9
25078,TX,2014,18.9
25079,TX,2013,22.2
25080,TX,2012,22.6
25081,TX,2011,21.6
25082,TX,2010,23.7
25083,TX,2009,22.1
25084,TX,2008,21.9
25085,TX,2007,22.9
25086,TX,2006,23.1
25087,TX,2014,26.7
25088,TX,2013,35.3
25089,TX,2012,28.5
25090,TX,2011,29.5
25091,TX,2010,31.0
25092,TX,2009,33.4
25093,TX,2008,37.7
25094,TX,2007,33.0
25095,TX,2006,46.9
25096,TX,2014,25.4
25097,TX,2013,29.7
25098,TX,2012,28.5
25099,TX,2011,28.0
25100,TX,2010,29.8
25101,TX,2009,30.8
25102,TX,2008,30.0
25103,TX,2007,26.8
25104,TX,2006,27.5
25105,TX,2014,26.6
25106,TX,2013,32.6
25107,TX,2012,33.4
25108,TX,2011,33.2
25109,TX,2010,34.8
25110,TX,2009,31.7
25111,TX,2008,33.9
25112,TX,2007,34.4
25113,TX,2006,33.9
25114,TX,2014,26.3
25115,TX,2013,30.8
25116,TX,2012,30.4
25117,TX,2011,30.9
25118,TX,2010,31.9
25119,TX,2009,30.1
25120,TX,2008,30.1
25121,TX,2007,32.4
25122,TX,2006,30.8
25123,TX,2014,20.5
25124,TX,2013,23.0
25125,TX,2012,23.3
25126,TX,2011,25.4
25127,TX,2010,24.3
25128,TX,2009,25.4
25129,TX,2008,23.4
25130,TX,2007,25.2
25131,TX,2006,23.2
25132,TX,2014,18.5
25133,TX,2013,20.9
25134,TX,2012,21.6
25135,TX,2011,22.4
25136,TX,2010,22.7
25137,TX,2009,23.7
25138,TX,2008,22.0
25139,TX,2007,25.0
25140,TX,2006,26.6
25141,TX,2014,23.7
25142,TX,2013,26.9
25143,TX,2012,27.0
25144,TX,2011,27.6
25145,TX,2010,27.2
25146,TX,2009,27.6
25147,TX,2008,26.0
25148,TX,2007,26.8
25149,TX,2006,28.4
25150,TX,2014,20.0
25151,TX,2013,23.7
25152,TX,2012,24.4
25153,TX,2011,24.5
25154,TX,2010,24.4
25155,TX,2009,24.9
25156,TX,2008,25.6
25157,TX,2007,21.5
25158,TX,2006,21.6
25159,TX,2014,20.3
25160,TX,2013,23.5
25161,TX,2012,23.6
25162,TX,2011,24.9
25163,TX,2010,25.5
25164,TX,2009,24.8
25165,TX,2008,26.1
25166,TX,2007,23.4
25167,TX,2006,22.3
25168,TX,2014,22.8
25169,TX,2013,27.0
25170,TX,2012,26.7
25171,TX,2011,29.2
25172,TX,2010,31.5
25173,TX,2009,31.4
25174,TX,2008,31.2
25175,TX,2007,34.8
25176,TX,2006,37.4
25177,TX,2014,27.8
25178,TX,2013,28.3
25179,TX,2012,28.2
25180,TX,2011,28.2
25181,TX,2010,29.1
25182,TX,2009,31.4
25183,TX,2008,31.5
25184,TX,2007,29.5
25185,TX,2006,26.4
25186,TX,2014,25.7
25187,TX,2013,29.7
25188,TX,2012,28.9
25189,TX,2011,29.2
25190,TX,2010,30.9
25191,TX,2009,32.2
25192,TX,2008,31.6
25193,TX,2007,29.7
25194,TX,2006,29.3
25195,TX,2014,22.5
25196,TX,2013,26.2
25197,TX,2012,28.2
25198,TX,2011,27.2
25199,TX,2010,27.8
25200,TX,2009,29.9
25201,TX,2008,26.4
25202,TX,2007,27.7
25203,TX,2006,28.0
25204,TX,2014,18.8
25205,TX,2013,23.2
25206,TX,2012,23.7
25207,TX,2011,24.1
25208,TX,2010,24.6
25209,TX,2009,24.5
25210,TX,2008,23.2
25211,TX,2007,20.9
25212,TX,2006,21.2
25213,TX,2014,21.2
25214,TX,2013,24.7
25215,TX,2012,24.9
25216,TX,2011,28.0
25217,TX,2010,26.0
25218,TX,2009,27.4
25219,TX,2008,26.7
25220,TX,2007,29.6
25221,TX,2006,28.8
25222,TX,2014,25.2
25223,TX,2013,28.5
25224,TX,2012,27.4
25225,TX,2011,30.1
25226,TX,2010,30.6
25227,TX,2009,26.0
25228,TX,2008,28.2
25229,TX,2007,31.0
25230,TX,2006,31.7
25231,TX,2014,20.8
25232,TX,2013,23.5
25233,TX,2012,23.4
25234,TX,2011,26.8
25235,TX,2010,27.6
25236,TX,2009,26.8
25237,TX,2008,24.9
25238,TX,2007,23.1
25239,TX,2006,25.5
25240,TX,2014,19.3
25241,TX,2013,24.2
25242,TX,2012,22.9
25243,TX,2011,23.4
25244,TX,2010,23.8
25245,TX,2009,24.5
25246,TX,2008,22.4
25247,TX,2007,25.4
25248,TX,2006,24.4
25249,TX,2014,31.2
25250,TX,2013,34.8
25251,TX,2012,35.2
25252,TX,2011,36.4
25253,TX,2010,36.8
25254,TX,2009,35.7
25255,TX,2008,36.4
25256,TX,2007,38.7
25257,TX,2006,39.5
25258,TX,2014,24.4
25259,TX,2013,26.4
25260,TX,2012,26.9
25261,TX,2011,27.9
25262,TX,2010,28.2
25263,TX,2009,27.7
25264,TX,2008,27.1
25265,TX,2007,28.4
25266,TX,2006,28.4
25267,TX,2014,25.1
25268,TX,2013,28.6
25269,TX,2012,26.9
25270,TX,2011,29.5
25271,TX,2010,31.5
25272,TX,2009,28.5
25273,TX,2008,30.6
25274,TX,2007,34.3
25275,TX,2006,34.7
25276,TX,2014,17.2
25277,TX,2013,22.2
25278,TX,2012,23.4
25279,TX,2011,22.9
25280,TX,2010,24.0
25281,TX,2009,22.9
25282,TX,2008,21.4
25283,TX,2007,22.5
25284,TX,2006,22.1
25285,TX,2014,22.5
25286,TX,2013,25.1
25287,TX,2012,24.4
25288,TX,2011,24.6
25289,TX,2010,24.8
25290,TX,2009,26.4
25291,TX,2008,24.7
25292,TX,2007,22.4
25293,TX,2006,22.2
25294,TX,2014,25.5
25295,TX,2013,29.2
25296,TX,2012,28.7
25297,TX,2011,29.8
25298,TX,2010,29.4
25299,TX,2009,31.1
25300,TX,2008,32.6
25301,TX,2007,25.3
25302,TX,2006,26.1
25303,TX,2014,13.3
25304,TX,2013,16.9
25305,TX,2012,16.6
25306,TX,2011,17.4
25307,TX,2010,17.8
25308,TX,2009,16.6
25309,TX,2008,17.1
25310,TX,2007,18.7
25311,TX,2006,18.4
25312,TX,2014,18.1
25313,TX,2013,19.7
25314,TX,2012,19.7
25315,TX,2011,21.0
25316,TX,2010,22.8
25317,TX,2009,22.4
25318,TX,2008,22.1
25319,TX,2007,24.2
25320,TX,2006,26.1
25321,TX,2014,21.4
25322,TX,2013,26.6
25323,TX,2012,25.4
25324,TX,2011,27.2
25325,TX,2010,27.2
25326,TX,2009,29.4
25327,TX,2008,31.4
25328,TX,2007,29.8
25329,TX,2006,29.6
25330,TX,2014,20.5
25331,TX,2013,23.4
25332,TX,2012,24.5
25333,TX,2011,23.7
25334,TX,2010,26.3
25335,TX,2009,25.4
25336,TX,2008,25.4
25337,TX,2007,26.0
25338,TX,2006,26.6
25339,TX,2014,22.4
25340,TX,2013,26.8
25341,TX,2012,25.8
25342,TX,2011,27.2
25343,TX,2010,27.3
25344,TX,2009,27.1
25345,TX,2008,27.9
25346,TX,2007,26.6
25347,TX,2006,27.5
25348,TX,2014,23.6
25349,TX,2013,28.6
25350,TX,2012,26.9
25351,TX,2011,27.8
25352,TX,2010,30.3
25353,TX,2009,29.5
25354,TX,2008,32.7
25355,TX,2007,35.3
25356,TX,2006,33.4
25357,TX,2014,24.0
25358,TX,2013,27.7
25359,TX,2012,26.7
25360,TX,2011,26.5
25361,TX,2010,26.8
25362,TX,2009,27.7
25363,TX,2008,27.3
25364,TX,2007,26.0
25365,TX,2006,24.8
25366,TX,2014,29.3
25367,TX,2013,34.2
25368,TX,2012,32.5
25369,TX,2011,35.3
25370,TX,2010,36.6
25371,TX,2009,35.0
25372,TX,2008,35.4
25373,TX,2007,35.0
25374,TX,2006,35.5
25375,TX,2014,24.0
25376,TX,2013,26.9
25377,TX,2012,27.3
25378,TX,2011,28.5
25379,TX,2010,27.6
25380,TX,2009,29.1
25381,TX,2008,29.1
25382,TX,2007,23.0
25383,TX,2006,22.6
25384,UT,2014,13.8
25385,UT,2013,15.3
25386,UT,2012,15.7
25387,UT,2011,16.6
25388,UT,2010,16.7
25389,UT,2009,15.9
25390,UT,2008,16.3
25391,UT,2007,15.7
25392,UT,2006,16.7
25393,UT,2014,15.9
25394,UT,2013,18.9
25395,UT,2012,18.7
25396,UT,2011,20.8
25397,UT,2010,20.7
25398,UT,2009,19.5
25399,UT,2008,21.6
25400,UT,2007,22.6
25401,UT,2006,23.6
25402,UT,2014,11.6
25403,UT,2013,12.7
25404,UT,2012,13.7
25405,UT,2011,14.3
25406,UT,2010,15.0
25407,UT,2009,14.7
25408,UT,2008,14.1
25409,UT,2007,13.3
25410,UT,2006,14.0
25411,UT,2014,12.6
25412,UT,2013,14.5
25413,UT,2012,15.1
25414,UT,2011,15.8
25415,UT,2010,15.9
25416,UT,2009,14.8
25417,UT,2008,15.9
25418,UT,2007,18.0
25419,UT,2006,19.8
25420,UT,2014,14.0
25421,UT,2013,12.6
25422,UT,2012,14.4
25423,UT,2011,14.4
25424,UT,2010,13.9
25425,UT,2009,13.3
25426,UT,2008,13.9
25427,UT,2007,11.6
25428,UT,2006,12.1
25429,UT,2014,12.8
25430,UT,2013,17.0
25431,UT,2012,15.9
25432,UT,2011,18.7
25433,UT,2010,18.0
25434,UT,2009,19.4
25435,UT,2008,24.5
25436,UT,2007,23.5
25437,UT,2006,24.1
25438,UT,2014,9.6
25439,UT,2013,10.8
25440,UT,2012,10.3
25441,UT,2011,12.0
25442,UT,2010,11.5
25443,UT,2009,11.5
25444,UT,2008,11.8
25445,UT,2007,10.5
25446,UT,2006,11.9
25447,UT,2014,17.4
25448,UT,2013,16.4
25449,UT,2012,17.1
25450,UT,2011,19.3
25451,UT,2010,18.7
25452,UT,2009,18.2
25453,UT,2008,20.6
25454,UT,2007,16.6
25455,UT,2006,17.0
25456,UT,2014,13.7
25457,UT,2013,14.4
25458,UT,2012,14.6
25459,UT,2011,15.4
25460,UT,2010,15.7
25461,UT,2009,14.8
25462,UT,2008,16.2
25463,UT,2007,15.5
25464,UT,2006,16.3
25465,UT,2014,16.9
25466,UT,2013,20.5
25467,UT,2012,18.1
25468,UT,2011,18.1
25469,UT,2010,18.8
25470,UT,2009,17.3
25471,UT,2008,19.6
25472,UT,2007,20.0
25473,UT,2006,20.0
25474,UT,2014,18.1
25475,UT,2013,22.1
25476,UT,2012,21.6
25477,UT,2011,23.6
25478,UT,2010,23.2
25479,UT,2009,22.0
25480,UT,2008,25.3
25481,UT,2007,20.5
25482,UT,2006,19.9
25483,UT,2014,18.2
25484,UT,2013,19.8
25485,UT,2012,18.3
25486,UT,2011,22.3
25487,UT,2010,22.8
25488,UT,2009,18.5
25489,UT,2008,19.5
25490,UT,2007,19.1
25491,UT,2006,19.7
25492,UT,2014,15.0
25493,UT,2013,14.6
25494,UT,2012,14.5
25495,UT,2011,16.1
25496,UT,2010,17.0
25497,UT,2009,15.7
25498,UT,2008,19.3
25499,UT,2007,13.7
25500,UT,2006,13.5
25501,UT,2014,14.2
25502,UT,2013,15.6
25503,UT,2012,18.0
25504,UT,2011,16.8
25505,UT,2010,17.7
25506,UT,2009,20.1
25507,UT,2008,19.7
25508,UT,2007,17.7
25509,UT,2006,18.6
25510,UT,2014,18.8
25511,UT,2013,20.0
25512,UT,2012,20.3
25513,UT,2011,21.8
25514,UT,2010,23.6
25515,UT,2009,20.3
25516,UT,2008,17.2
25517,UT,2007,17.8
25518,UT,2006,21.6
25519,UT,2014,8.8
25520,UT,2013,10.0
25521,UT,2012,11.3
25522,UT,2011,12.0
25523,UT,2010,12.7
25524,UT,2009,13.1
25525,UT,2008,15.4
25526,UT,2007,16.9
25527,UT,2006,18.3
25528,UT,2014,22.4
25529,UT,2013,25.2
25530,UT,2012,22.1
25531,UT,2011,22.9
25532,UT,2010,25.0
25533,UT,2009,22.5
25534,UT,2008,22.2
25535,UT,2007,19.5
25536,UT,2006,26.9
25537,UT,2014,14.8
25538,UT,2013,18.4
25539,UT,2012,15.9
25540,UT,2011,18.1
25541,UT,2010,20.8
25542,UT,2009,20.1
25543,UT,2008,22.4
25544,UT,2007,26.2
25545,UT,2006,25.5
25546,UT,2014,14.8
25547,UT,2013,16.7
25548,UT,2012,16.9
25549,UT,2011,17.2
25550,UT,2010,17.9
25551,UT,2009,17.0
25552,UT,2008,16.6
25553,UT,2007,16.9
25554,UT,2006,16.6
25555,UT,2014,20.2
25556,UT,2013,20.8
25557,UT,2012,22.9
25558,UT,2011,23.4
25559,UT,2010,22.5
25560,UT,2009,23.7
25561,UT,2008,26.1
25562,UT,2007,18.1
25563,UT,2006,17.5
25564,UT,2014,18.6
25565,UT,2013,19.8
25566,UT,2012,19.5
25567,UT,2011,20.6
25568,UT,2010,23.0
25569,UT,2009,19.2
25570,UT,2008,19.4
25571,UT,2007,19.6
25572,UT,2006,20.7
25573,UT,2014,16.5
25574,UT,2013,15.5
25575,UT,2012,17.6
25576,UT,2011,18.4
25577,UT,2010,17.0
25578,UT,2009,15.6
25579,UT,2008,17.3
25580,UT,2007,15.1
25581,UT,2006,15.0
25582,UT,2014,13.7
25583,UT,2013,14.5
25584,UT,2012,14.9
25585,UT,2011,14.8
25586,UT,2010,16.0
25587,UT,2009,14.6
25588,UT,2008,13.6
25589,UT,2007,18.0
25590,UT,2006,21.1
25591,UT,2014,11.8
25592,UT,2013,12.4
25593,UT,2012,12.5
25594,UT,2011,14.2
25595,UT,2010,13.4
25596,UT,2009,14.3
25597,UT,2008,15.5
25598,UT,2007,13.6
25599,UT,2006,14.0
25600,UT,2014,16.5
25601,UT,2013,16.6
25602,UT,2012,18.1
25603,UT,2011,20.7
25604,UT,2010,20.4
25605,UT,2009,21.0
25606,UT,2008,21.0
25607,UT,2007,19.8
25608,UT,2006,19.6
25609,UT,2014,12.1
25610,UT,2013,13.7
25611,UT,2012,14.4
25612,UT,2011,16.0
25613,UT,2010,15.1
25614,UT,2009,14.1
25615,UT,2008,16.0
25616,UT,2007,15.1
25617,UT,2006,18.0
25618,UT,2014,17.7
25619,UT,2013,19.2
25620,UT,2012,18.9
25621,UT,2011,20.8
25622,UT,2010,21.4
25623,UT,2009,18.9
25624,UT,2008,18.5
25625,UT,2007,18.6
25626,UT,2006,19.5
25627,UT,2014,19.6
25628,UT,2013,19.4
25629,UT,2012,20.3
25630,UT,2011,21.2
25631,UT,2010,20.7
25632,UT,2009,19.7
25633,UT,2008,20.7
25634,UT,2007,17.9
25635,UT,2006,21.2
25636,UT,2014,16.8
25637,UT,2013,20.7
25638,UT,2012,22.5
25639,UT,2011,24.2
25640,UT,2010,22.2
25641,UT,2009,16.9
25642,UT,2008,19.3
25643,UT,2007,20.6
25644,UT,2006,22.6
25645,UT,2014,14.0
25646,UT,2013,15.3
25647,UT,2012,16.9
25648,UT,2011,17.0
25649,UT,2010,17.7
25650,UT,2009,18.1
25651,UT,2008,16.6
25652,UT,2007,14.8
25653,UT,2006,15.2
25654,VT,2014,6.1
